Temperature,Humidity,Pressure,Rain,Wind Direction,Wind Speed
11.0,95.0,1000.8,0.0,0.0,0.0
12.5,95.0,1000.9,0.0,0.0,0.0
16.3,83.0,1000.6,0.0,80.0,1.9
20.5,67.0,999.6,0.0,0.0,0.0
23.8,51.0,999.2,0.0,240.0,1.6
25.8,43.0,998.5,0.0,280.0,1.5
26.9,41.0,997.4,0.0,340.0,1.9
29.5,34.0,996.3,0.0,260.0,1.6
30.2,34.0,995.6,0.0,250.0,1.7
29.3,35.0,995.8,0.0,240.0,1.9
26.9,50.0,996.3,0.0,190.0,3.7
23.5,63.0,997.2,0.0,180.0,2.4
18.8,83.0,998.4,0.0,270.0,1.8
17.9,89.0,999.4,0.0,300.0,1.9
17.9,91.0,1000.1,0.0,260.0,1.5
17.8,93.0,1000.2,0.0,280.0,1.3
17.8,94.0,1000.7,0.0,0.0,0.0
17.7,94.0,1000.7,0.0,0.0,0.0
17.5,94.0,1000.2,0.0,0.0,0.0
16.5,94.0,1000.0,0.0,0.0,0.0
17.0,94.0,999.9,0.0,0.0,0.0
17.1,94.0,1000.0,0.0,0.0,0.0
17.6,93.0,1000.6,0.0,0.0,0.0
17.9,92.0,1000.7,0.0,0.0,0.0
17.5,89.0,1000.8,0.0,0.0,0.0
19.6,82.0,1001.8,0.0,0.0,0.0
21.3,73.0,1002.3,0.0,0.0,0.0
23.2,66.0,1002.1,0.0,320.0,1.3
25.8,56.0,1001.9,0.0,290.0,1.5
27.7,42.0,1001.7,0.0,220.0,2.2
28.5,43.0,1001.5,0.0,200.0,3.1
28.5,36.0,1001.4,0.0,180.0,4.5
27.3,31.0,1001.9,0.0,180.0,5.0
23.8,52.0,1003.3,0.0,170.0,4.7
21.7,65.0,1004.0,0.0,170.0,3.0
19.3,78.0,1004.5,0.0,150.0,2.2
18.1,79.0,1005.1,0.0,180.0,1.6
16.1,83.0,1005.3,0.0,0.0,0.0
15.4,87.0,1005.9,0.0,0.0,0.0
15.0,87.0,1006.4,0.0,90.0,1.2
15.2,86.0,1006.8,0.0,80.0,2.3
15.5,85.0,1006.9,0.0,100.0,1.4
16.2,81.0,1006.7,0.0,100.0,1.3
16.7,79.0,1006.3,0.0,80.0,1.6
16.6,82.0,1005.9,0.0,140.0,1.2
16.9,79.0,1005.7,0.0,0.0,0.0
17.3,78.0,1005.6,0.0,0.0,0.0
17.6,79.0,1005.8,0.0,0.0,0.0
17.7,83.0,1006.2,0.0,0.0,0.0
18.1,85.0,1006.8,0.0,0.0,0.0
18.9,85.0,1007.0,0.0,0.0,0.0
21.5,75.0,1006.5,0.0,0.0,0.0
24.5,64.0,1005.6,0.0,350.0,1.2
26.9,55.0,1004.7,0.0,310.0,1.4
29.2,49.0,1003.3,0.0,280.0,1.6
30.5,47.0,1002.4,0.0,250.0,2.4
29.8,49.0,1002.4,0.0,210.0,3.3
29.8,49.0,1002.0,0.0,210.0,2.0
29.1,52.0,1001.9,0.0,220.0,2.4
26.2,61.0,1002.7,0.0,220.0,2.0
23.2,74.0,1003.6,0.0,300.0,1.4
21.5,81.0,1004.3,0.0,230.0,1.5
20.2,85.0,1004.9,0.0,210.0,1.3
18.5,87.0,1005.6,0.0,0.0,0.0
17.3,89.0,1005.8,0.0,170.0,1.2
16.6,90.0,1005.9,0.0,130.0,1.1
16.2,92.0,1005.9,0.0,140.0,1.3
16.2,93.0,1006.1,0.0,150.0,1.6
16.4,94.0,1005.7,0.0,170.0,1.3
16.3,95.0,1005.4,0.0,110.0,1.2
14.6,94.0,1005.7,0.0,0.0,0.0
15.6,94.0,1005.8,0.0,80.0,1.3
15.0,95.0,1005.9,0.0,120.0,1.1
17.2,95.0,1006.0,0.0,0.0,0.0
19.1,92.0,1006.3,0.0,260.0,1.1
20.4,87.0,1006.0,0.0,270.0,1.5
25.0,69.0,1005.1,0.0,290.0,1.6
29.0,53.0,1004.1,0.0,240.0,1.5
31.6,43.0,1002.8,0.0,310.0,1.7
33.1,33.0,1001.7,0.0,260.0,1.8
34.2,31.0,1000.6,0.0,310.0,1.4
35.8,29.0,999.6,0.0,360.0,1.1
34.8,30.0,999.3,0.0,180.0,1.8
27.1,58.0,999.6,0.0,200.0,2.8
20.8,82.0,1000.8,0.0,250.0,2.3
19.5,90.0,1002.0,0.0,240.0,2.0
19.2,92.0,1001.9,0.0,210.0,1.2
18.5,92.0,1001.9,0.0,120.0,1.3
17.4,92.0,1002.2,0.0,0.0,0.0
17.0,92.0,1003.1,0.0,140.0,1.1
18.0,93.0,1003.5,0.0,0.0,0.0
18.0,93.0,1003.5,0.0,0.0,0.0
18.7,93.0,1003.3,0.0,0.0,0.0
19.4,91.0,1003.4,0.0,0.0,0.0
19.5,91.0,1003.5,0.0,0.0,0.0
19.6,91.0,1003.9,0.0,0.0,0.0
19.2,91.0,1003.7,0.0,0.0,0.0
19.7,92.0,1004.1,0.0,0.0,0.0
21.1,89.0,1004.7,0.0,0.0,0.0
24.1,73.0,1004.8,0.0,290.0,1.5
25.6,66.0,1004.6,0.0,290.0,1.9
27.6,50.0,1003.7,0.0,220.0,1.8
29.8,43.0,1002.4,0.0,200.0,2.0
30.4,39.0,1001.2,0.0,210.0,2.2
30.4,46.0,1001.0,0.0,210.0,2.8
27.0,54.0,1001.5,0.0,170.0,4.7
23.7,66.0,1002.7,0.0,170.0,4.5
20.9,78.0,1003.3,0.0,140.0,2.5
19.2,84.0,1003.6,0.0,130.0,1.8
18.9,85.0,1003.6,0.0,130.0,1.8
18.3,87.0,1004.1,0.0,160.0,1.5
17.6,87.0,1004.3,0.0,0.0,0.0
16.5,90.0,1004.1,0.0,90.0,1.4
15.7,91.0,1003.5,0.0,0.0,0.0
14.6,92.0,1003.7,0.0,0.0,0.0
14.4,92.0,1003.4,0.0,0.0,0.0
14.5,93.0,1002.6,0.0,150.0,1.4
13.5,94.0,1002.0,0.0,0.0,0.0
14.4,94.0,1001.8,0.0,0.0,0.0
15.4,95.0,1001.8,0.0,120.0,1.2
15.1,96.0,1001.5,0.0,80.0,1.4
15.7,97.0,1001.7,0.0,70.0,1.5
18.8,94.0,1001.8,0.0,100.0,1.6
22.4,68.0,1001.9,0.0,270.0,1.4
25.7,55.0,1001.4,0.0,260.0,2.0
26.3,53.0,1001.4,0.0,210.0,2.9
26.0,50.0,1001.6,0.0,190.0,5.0
26.0,44.0,1001.6,0.0,200.0,5.5
24.7,58.0,1002.5,0.0,200.0,9.0
21.4,71.0,1004.2,0.2,210.0,6.6
19.6,74.0,1005.5,0.0,210.0,5.8
18.9,76.0,1005.9,0.0,210.0,3.6
16.9,93.0,1007.2,0.6,210.0,4.6
16.8,94.0,1008.3,0.4,200.0,1.8
16.8,94.0,1008.9,0.0,250.0,1.6
16.7,93.0,1009.9,0.0,0.0,0.0
16.4,89.0,1010.4,0.0,220.0,2.4
15.6,90.0,1010.8,0.2,230.0,1.9
15.1,91.0,1011.3,0.0,200.0,1.6
14.3,86.0,1011.7,0.0,180.0,1.9
13.4,88.0,1011.8,0.0,180.0,1.5
13.8,83.0,1011.9,0.0,250.0,1.2
13.1,90.0,1012.3,0.0,0.0,0.0
12.9,91.0,1012.7,0.0,0.0,0.0
13.4,92.0,1012.9,0.0,0.0,0.0
14.8,90.0,1013.3,0.0,0.0,0.0
16.4,67.0,1013.7,0.0,80.0,1.6
18.1,50.0,1013.4,0.0,70.0,2.7
19.7,43.0,1012.8,0.0,80.0,3.3
21.5,37.0,1012.0,0.0,60.0,3.1
22.2,35.0,1010.8,0.2,80.0,3.0
23.4,33.0,1009.8,0.0,100.0,2.9
23.4,32.0,1009.4,0.0,110.0,3.6
24.1,29.0,1009.0,0.0,100.0,2.9
21.9,36.0,1009.0,0.0,100.0,4.1
18.3,47.0,1009.2,0.0,120.0,5.2
16.5,52.0,1009.9,0.0,110.0,4.4
15.2,58.0,1010.3,0.0,100.0,3.6
14.2,64.0,1010.1,0.0,90.0,3.2
12.4,71.0,1009.8,0.0,90.0,1.9
12.5,74.0,1009.4,0.0,90.0,2.3
13.2,72.0,1008.7,0.0,100.0,3.0
13.2,71.0,1008.2,0.0,100.0,4.0
13.0,70.0,1007.8,0.0,100.0,3.9
10.3,78.0,1007.1,0.0,10.0,1.9
7.8,85.0,1006.8,0.0,0.0,0.0
7.2,89.0,1006.6,0.0,170.0,1.4
6.7,90.0,1006.7,0.0,130.0,1.9
6.6,90.0,1006.1,0.0,100.0,2.0
11.8,77.0,1006.4,0.0,0.0,0.0
16.2,59.0,1006.4,0.0,0.0,0.0
18.5,50.0,1005.9,0.0,0.0,0.0
22.2,41.0,1005.1,0.0,320.0,1.2
24.6,35.0,1003.9,0.0,310.0,1.2
27.8,28.0,1002.7,0.0,280.0,1.4
28.5,25.0,1001.6,0.0,250.0,1.7
30.3,18.0,1000.8,0.0,280.0,1.5
30.6,15.0,1000.3,0.0,300.0,1.7
29.5,17.0,1000.3,0.0,250.0,1.7
24.3,27.0,1000.3,0.0,180.0,1.3
19.4,36.0,1000.7,0.0,130.0,1.3
19.3,52.0,1000.9,0.0,90.0,3.3
16.7,59.0,1001.3,0.0,120.0,1.5
14.3,67.0,1001.2,0.0,110.0,1.5
12.6,71.0,1001.3,0.0,120.0,1.5
11.2,74.0,1000.7,0.0,120.0,1.2
10.4,73.0,1000.5,0.0,120.0,1.2
9.6,74.0,1000.5,0.0,150.0,1.6
9.5,73.0,1000.0,0.0,130.0,1.4
9.0,74.0,999.7,0.0,140.0,1.5
9.1,75.0,1000.0,0.0,120.0,1.5
8.3,77.0,1000.1,0.0,140.0,1.4
9.0,73.0,1000.0,0.0,130.0,1.6
15.8,48.0,1000.2,0.0,110.0,1.1
20.6,34.0,1000.4,0.0,0.0,0.0
27.7,23.0,999.8,0.0,0.0,0.0
31.4,17.0,999.2,0.0,270.0,2.0
34.4,12.0,998.4,0.0,290.0,3.9
34.9,12.0,997.4,0.0,300.0,5.5
35.9,12.0,996.4,0.0,290.0,5.2
36.7,11.0,996.0,0.0,260.0,3.5
36.5,11.0,995.7,0.0,250.0,3.2
32.7,16.0,996.2,0.0,180.0,3.9
29.1,17.0,997.1,0.0,140.0,3.0
25.0,24.0,997.9,0.0,90.0,2.5
23.6,26.0,997.7,0.0,90.0,3.6
20.4,31.0,998.0,0.0,100.0,2.3
19.5,32.0,997.9,0.0,80.0,3.4
18.5,34.0,997.3,0.0,80.0,3.8
17.6,37.0,997.2,0.0,70.0,2.8
16.0,45.0,997.6,0.0,160.0,2.2
17.1,43.0,997.4,0.0,100.0,2.8
16.6,46.0,999.1,0.0,180.0,2.8
17.3,41.0,1000.0,0.0,100.0,2.1
19.9,33.0,1001.3,0.0,110.0,2.7
20.9,40.0,1003.2,0.0,170.0,4.2
20.2,64.0,1004.7,0.0,200.0,5.1
21.1,66.0,1006.1,0.0,210.0,2.7
22.4,63.0,1006.7,0.0,210.0,2.3
23.1,62.0,1007.2,0.0,220.0,2.9
20.8,75.0,1008.4,0.0,200.0,4.3
17.7,93.0,1009.1,0.6,200.0,4.8
16.9,93.0,1010.0,0.2,180.0,4.0
16.3,93.0,1010.7,1.0,170.0,3.5
15.6,93.0,1011.3,0.8,170.0,3.5
14.7,92.0,1012.2,0.0,150.0,3.7
14.6,92.0,1012.4,0.0,140.0,2.2
14.1,93.0,1012.7,0.0,140.0,1.7
14.4,93.0,1013.6,0.2,100.0,1.4
13.8,94.0,1013.5,0.8,50.0,1.7
13.6,94.0,1013.3,0.8,60.0,1.4
13.8,95.0,1013.5,0.4,160.0,1.2
13.9,95.0,1013.4,0.0,0.0,0.0
14.0,95.0,1012.0,0.0,120.0,1.2
14.4,95.0,1012.3,0.0,100.0,2.0
14.3,95.0,1012.0,0.0,150.0,1.2
13.9,95.0,1011.4,0.0,130.0,1.2
13.9,94.0,1010.5,0.0,120.0,1.9
13.9,94.0,1010.1,0.0,90.0,1.4
14.3,93.0,1009.2,0.0,80.0,1.9
13.9,92.0,1008.8,0.0,90.0,1.9
15.8,88.0,1008.9,0.0,110.0,1.8
17.9,76.0,1009.4,0.0,80.0,3.8
19.6,69.0,1008.7,0.0,70.0,3.9
19.8,68.0,1008.3,0.0,70.0,4.2
20.7,66.0,1007.1,0.0,100.0,2.4
20.8,66.0,1006.4,0.4,60.0,2.3
19.7,76.0,1004.9,0.0,330.0,2.1
20.6,75.0,1004.4,0.0,220.0,1.3
19.3,76.0,1004.8,0.0,300.0,2.4
18.7,78.0,1003.8,0.0,280.0,1.6
18.1,82.0,1003.1,0.0,0.0,0.0
16.6,87.0,1003.7,0.0,250.0,1.2
15.1,91.0,1003.3,0.0,170.0,1.2
14.7,93.0,1003.8,0.0,180.0,1.3
14.8,94.0,1003.7,0.0,100.0,1.9
14.4,95.0,1002.6,0.0,90.0,1.7
13.7,95.0,1002.5,0.0,130.0,1.1
14.0,95.0,1002.3,0.0,90.0,2.2
13.6,95.0,1001.8,0.0,120.0,1.4
13.3,95.0,1001.1,0.0,90.0,1.7
12.3,95.0,1000.7,0.0,0.0,0.0
11.8,96.0,1000.6,0.0,90.0,1.4
11.4,96.0,1001.2,0.0,0.0,0.0
13.0,96.0,1000.8,0.0,80.0,2.0
13.5,95.0,1001.7,0.0,0.0,0.0
17.9,88.0,1001.8,0.0,0.0,0.0
21.5,68.0,1001.5,0.0,0.0,0.0
24.5,52.0,1000.7,0.0,0.0,0.0
28.7,44.0,1000.0,0.0,0.0,0.0
29.5,41.0,999.2,0.0,260.0,1.3
29.8,35.0,998.5,0.0,230.0,2.4
29.0,41.0,998.2,0.0,240.0,2.2
25.4,55.0,999.0,0.0,210.0,3.5
19.4,84.0,999.9,0.6,220.0,3.1
18.7,86.0,999.3,0.0,10.0,2.0
17.5,90.0,1000.7,0.0,200.0,2.3
17.3,92.0,1003.0,0.0,280.0,1.9
17.7,92.0,1003.2,0.0,310.0,1.7
16.5,93.0,1002.9,0.0,160.0,1.5
16.3,94.0,1001.8,0.0,40.0,1.9
15.8,94.0,1002.3,0.0,140.0,2.2
16.6,94.0,1004.0,0.0,190.0,1.7
16.8,95.0,1003.6,0.0,50.0,2.4
16.4,95.0,1002.9,0.0,180.0,1.9
15.9,95.0,1002.9,0.4,100.0,1.4
16.0,96.0,1003.5,0.0,0.0,0.0
15.7,96.0,1004.3,0.0,120.0,2.1
16.7,95.0,1003.7,0.0,40.0,2.8
16.9,94.0,1003.0,0.0,170.0,2.5
19.2,78.0,1002.9,0.0,100.0,3.4
20.1,84.0,1004.2,0.0,310.0,2.7
21.7,77.0,1004.3,0.0,310.0,3.0
22.7,69.0,1003.5,0.0,300.0,2.7
25.4,56.0,1002.7,0.0,220.0,1.6
27.4,47.0,1001.6,0.0,130.0,2.1
28.3,43.0,1001.5,0.0,90.0,3.4
27.8,44.0,1001.4,0.0,90.0,3.4
26.0,48.0,1001.5,0.0,110.0,4.5
23.1,60.0,1001.8,0.0,100.0,3.7
20.3,74.0,1002.7,0.0,100.0,4.9
19.4,79.0,1003.6,0.0,100.0,5.2
18.5,82.0,1003.7,0.0,90.0,4.1
18.1,82.0,1003.7,0.0,100.0,3.2
17.5,83.0,1003.3,0.0,90.0,2.8
16.9,84.0,1003.2,0.0,110.0,3.4
15.7,89.0,1002.7,0.0,80.0,2.6
14.6,91.0,1002.9,0.0,40.0,1.6
13.3,92.0,1002.5,0.0,0.0,0.0
12.5,94.0,1001.9,0.0,0.0,0.0
11.7,94.0,1002.0,0.0,150.0,1.5
10.7,95.0,1002.0,0.0,0.0,0.0
10.7,95.0,1002.3,0.0,140.0,1.3
13.5,95.0,1002.7,0.0,0.0,0.0
17.6,90.0,1002.7,0.0,0.0,0.0
20.6,72.0,1002.4,0.0,0.0,0.0
23.1,63.0,1001.5,0.0,310.0,1.5
26.4,47.0,1000.7,0.0,330.0,1.7
28.6,38.0,999.3,0.0,40.0,1.8
29.0,36.0,998.3,0.0,90.0,3.3
29.8,33.0,998.0,0.0,90.0,2.8
29.4,31.0,997.7,0.0,90.0,3.8
27.9,34.0,997.6,0.0,70.0,3.7
24.0,56.0,998.0,0.0,90.0,3.6
21.6,67.0,998.7,0.0,100.0,4.1
19.8,70.0,999.1,0.0,90.0,4.5
19.0,71.0,999.0,0.0,100.0,4.8
18.2,72.0,999.1,0.0,100.0,5.0
17.8,72.0,999.0,0.0,100.0,4.1
14.6,83.0,999.5,0.0,40.0,1.5
12.9,88.0,999.2,0.0,110.0,1.2
11.8,90.0,999.4,0.0,140.0,1.3
10.5,93.0,999.0,0.0,150.0,1.2
10.6,93.0,998.8,0.0,100.0,1.3
9.4,94.0,998.8,0.0,140.0,1.1
8.6,94.0,999.2,0.0,140.0,1.2
8.3,95.0,999.5,0.0,130.0,1.1
12.3,93.0,999.9,0.0,0.0,0.0
17.1,79.0,1000.3,0.0,0.0,0.0
19.7,69.0,999.8,0.0,0.0,0.0
22.0,61.0,999.3,0.0,280.0,1.1
24.7,51.0,998.3,0.0,280.0,1.6
25.9,48.0,997.5,0.0,220.0,2.5
26.3,47.0,996.8,0.0,210.0,3.1
27.7,44.0,996.2,0.0,220.0,2.1
25.2,51.0,996.1,0.0,220.0,3.9
23.5,56.0,996.3,0.0,240.0,3.0
16.9,80.0,997.8,0.0,250.0,2.5
14.4,90.0,998.1,0.0,250.0,1.9
14.5,94.0,998.6,0.0,240.0,1.4
14.6,94.0,999.3,0.0,300.0,1.2
14.4,94.0,999.7,0.0,0.0,0.0
14.4,93.0,999.5,0.0,0.0,0.0
14.3,94.0,999.0,0.0,320.0,1.2
14.1,94.0,998.4,0.0,0.0,0.0
13.7,95.0,998.2,0.0,320.0,1.3
13.1,96.0,998.0,0.0,320.0,1.3
13.2,96.0,997.7,0.0,50.0,1.3
12.3,97.0,997.3,0.0,60.0,1.7
11.1,97.0,997.2,0.0,70.0,1.7
10.3,97.0,997.2,0.0,0.0,0.0
12.7,96.0,997.9,0.0,0.0,0.0
18.7,75.0,998.0,0.0,80.0,1.3
23.0,51.0,997.7,0.0,0.0,0.0
25.5,39.0,996.6,0.0,340.0,1.4
29.4,28.0,995.7,0.0,100.0,2.0
30.8,31.0,995.1,0.0,260.0,2.1
32.2,28.0,994.1,0.0,260.0,1.6
32.8,25.0,993.9,0.0,240.0,1.5
31.9,26.0,994.0,0.0,270.0,1.3
29.5,31.0,994.2,0.0,0.0,0.0
25.4,44.0,994.5,0.0,80.0,1.3
23.7,47.0,994.9,0.0,90.0,2.1
21.0,52.0,995.1,0.0,80.0,2.9
20.3,54.0,995.0,0.0,80.0,2.9
19.2,57.0,995.4,0.0,110.0,2.1
16.8,66.0,995.3,0.0,0.0,0.0
16.5,68.0,995.0,0.0,140.0,1.2
16.0,69.0,995.1,0.0,200.0,1.1
15.5,69.0,994.8,0.0,140.0,1.3
15.3,68.0,994.7,0.0,110.0,1.2
14.4,72.0,994.5,0.0,150.0,1.6
14.6,70.0,994.4,0.0,100.0,2.1
14.0,72.0,994.5,0.0,130.0,1.3
14.2,72.0,994.7,0.0,140.0,1.1
16.5,65.0,995.0,0.0,110.0,1.2
22.5,49.0,995.1,0.0,0.0,0.0
27.2,32.0,995.0,0.0,0.0,0.0
30.4,26.0,994.3,0.0,280.0,1.4
32.5,22.0,993.3,0.0,260.0,1.3
33.2,21.0,992.3,0.0,270.0,1.2
32.4,21.0,991.6,0.0,220.0,2.0
33.0,18.0,990.9,0.0,210.0,1.7
24.8,50.0,991.1,0.0,210.0,2.3
20.6,63.0,992.0,0.0,270.0,2.3
18.4,72.0,992.6,0.0,310.0,2.2
17.6,73.0,993.2,0.0,10.0,1.4
16.6,76.0,994.3,0.0,120.0,1.6
15.6,81.0,994.2,0.0,130.0,1.5
15.9,80.0,995.0,0.0,90.0,1.8
15.9,81.0,994.6,0.0,140.0,1.4
16.3,79.0,993.0,0.0,90.0,3.0
16.6,80.0,992.3,0.0,160.0,2.0
17.1,73.0,991.4,0.0,90.0,2.5
15.7,85.0,992.7,0.0,200.0,2.9
16.3,84.0,993.2,0.0,10.0,1.2
16.0,86.0,993.7,0.0,70.0,2.0
15.8,87.0,994.1,0.0,80.0,2.7
15.1,89.0,994.3,0.0,90.0,2.4
17.5,81.0,994.9,0.0,0.0,0.0
19.5,73.0,995.6,0.0,290.0,1.2
21.2,65.0,995.8,0.0,250.0,2.1
24.8,42.0,995.5,0.0,230.0,2.1
26.4,34.0,994.9,0.0,250.0,4.0
27.0,29.0,994.3,0.0,270.0,3.9
28.0,27.0,994.0,0.0,280.0,3.9
26.6,38.0,994.3,0.0,220.0,4.3
24.2,46.0,995.5,0.0,200.0,6.2
22.0,52.0,996.6,0.0,190.0,6.0
19.4,61.0,997.5,0.0,190.0,4.1
18.5,66.0,998.6,0.0,160.0,2.2
17.6,69.0,999.2,0.0,100.0,2.0
16.5,73.0,999.4,0.0,90.0,1.9
15.9,74.0,1000.3,0.0,70.0,2.3
15.6,75.0,1000.4,0.0,80.0,2.4
15.2,77.0,1000.5,0.0,90.0,2.6
15.0,78.0,1000.3,0.0,90.0,3.0
14.7,79.0,1000.0,0.0,90.0,3.0
13.6,82.0,999.9,0.0,90.0,3.1
12.9,85.0,999.6,0.0,80.0,3.0
12.5,86.0,999.5,0.0,80.0,3.1
12.8,86.0,999.7,0.0,80.0,3.1
11.4,89.0,999.6,0.0,100.0,1.5
14.4,79.0,999.6,0.0,90.0,2.3
19.4,64.0,1000.0,0.0,90.0,2.3
20.9,59.0,999.6,0.0,100.0,1.3
23.2,50.0,998.5,0.0,110.0,1.6
25.5,41.0,997.3,0.0,100.0,2.0
26.8,36.0,996.0,0.0,140.0,1.8
26.8,40.0,995.0,0.0,170.0,2.3
27.0,43.0,994.7,0.0,240.0,3.6
25.6,49.0,994.8,0.0,170.0,3.6
23.6,58.0,994.9,0.0,130.0,2.5
20.0,75.0,995.1,0.0,300.0,2.1
18.2,83.0,995.2,0.0,290.0,1.5
17.7,84.0,995.9,0.0,0.0,0.0
17.2,83.0,995.4,0.0,260.0,1.2
16.7,85.0,996.0,0.0,0.0,0.0
16.5,86.0,997.4,0.0,230.0,1.2
16.0,89.0,997.6,0.0,0.0,0.0
16.0,89.0,997.7,0.0,80.0,1.3
15.1,89.0,998.0,0.0,100.0,1.6
14.7,88.0,997.7,0.0,100.0,2.2
14.6,87.0,997.7,0.0,120.0,2.2
13.6,88.0,997.8,0.0,100.0,1.3
13.8,88.0,998.4,0.0,90.0,2.2
13.7,88.0,999.1,0.0,100.0,2.1
15.3,83.0,1000.1,0.0,90.0,2.0
16.7,76.0,1001.1,0.0,90.0,1.1
17.6,66.0,1001.4,0.0,180.0,2.1
18.0,65.0,1001.6,0.0,200.0,2.3
17.5,67.0,1001.9,0.0,200.0,2.3
18.0,67.0,1001.4,0.0,170.0,1.1
17.7,69.0,1001.3,0.0,170.0,2.0
18.1,64.0,1000.8,0.0,180.0,2.8
17.1,66.0,1001.3,0.0,180.0,3.6
16.3,73.0,1002.0,0.0,210.0,3.4
14.2,91.0,1003.2,0.2,210.0,2.3
14.0,93.0,1003.6,0.2,0.0,0.0
14.0,94.0,1004.2,0.0,330.0,1.3
14.1,94.0,1004.2,0.0,0.0,0.0
13.9,94.0,1004.3,0.0,0.0,0.0
13.9,94.0,1004.3,0.0,0.0,0.0
14.1,95.0,1004.4,0.0,0.0,0.0
13.9,95.0,1004.4,0.0,0.0,0.0
13.6,95.0,1004.7,0.0,0.0,0.0
13.0,95.0,1004.4,0.0,0.0,0.0
13.0,95.0,1004.3,0.0,0.0,0.0
12.4,96.0,1004.2,0.0,160.0,1.3
11.4,96.0,1004.8,0.0,0.0,0.0
11.1,96.0,1005.0,0.0,140.0,1.4
12.4,96.0,1005.8,0.0,0.0,0.0
16.6,87.0,1006.3,0.0,0.0,0.0
18.2,66.0,1005.9,0.0,230.0,1.8
19.8,60.0,1005.9,0.2,240.0,2.0
20.5,54.0,1005.5,0.0,220.0,1.8
20.3,52.0,1005.0,0.0,190.0,2.1
21.8,46.0,1004.5,0.0,200.0,2.6
20.7,51.0,1004.7,0.0,190.0,3.8
20.3,50.0,1005.0,0.0,180.0,4.2
18.7,52.0,1005.4,0.0,170.0,4.1
17.4,51.0,1005.8,0.0,180.0,4.5
16.9,52.0,1006.6,0.0,180.0,2.7
16.3,54.0,1007.2,0.0,140.0,1.3
15.3,58.0,1007.7,0.0,110.0,1.4
13.2,64.0,1007.8,0.0,110.0,1.9
12.9,66.0,1007.8,0.0,80.0,2.1
10.7,74.0,1007.6,0.0,90.0,2.1
10.6,72.0,1007.9,0.0,90.0,3.1
9.5,76.0,1008.0,0.0,90.0,2.4
8.1,83.0,1007.9,0.0,0.0,0.0
6.7,85.0,1008.0,0.0,0.0,0.0
6.2,85.0,1008.2,0.0,120.0,1.4
6.5,86.0,1008.4,0.0,110.0,1.7
5.5,88.0,1008.8,0.0,140.0,1.2
10.5,75.0,1009.3,0.0,0.0,0.0
15.0,60.0,1009.8,0.0,70.0,1.3
18.6,48.0,1009.4,0.0,0.0,0.0
21.5,40.0,1009.1,0.0,230.0,1.3
22.8,37.0,1008.4,0.0,260.0,1.6
23.1,36.0,1007.4,0.0,300.0,1.8
24.3,34.0,1007.0,0.0,270.0,1.7
25.5,31.0,1006.6,0.0,230.0,1.6
25.0,32.0,1006.6,0.0,280.0,1.7
20.1,47.0,1006.8,0.0,150.0,4.1
16.6,57.0,1007.8,0.0,160.0,2.0
14.2,64.0,1008.7,0.0,130.0,1.5
12.1,71.0,1009.0,0.0,100.0,1.6
11.8,73.0,1008.9,0.0,100.0,2.2
10.1,79.0,1009.4,0.0,0.0,0.0
10.5,82.0,1009.3,0.0,90.0,2.0
9.0,85.0,1009.2,0.0,140.0,1.3
9.3,86.0,1008.9,0.0,90.0,2.2
7.6,88.0,1008.8,0.0,110.0,1.1
6.7,90.0,1008.4,0.0,130.0,1.2
6.7,91.0,1008.2,0.0,140.0,1.4
7.5,91.0,1008.3,0.0,100.0,2.1
6.7,92.0,1008.8,0.0,120.0,1.3
6.8,91.0,1009.2,0.0,100.0,1.7
11.2,79.0,1009.3,0.0,100.0,1.5
16.2,63.0,1009.2,0.0,70.0,2.0
19.2,51.0,1009.0,0.0,340.0,1.3
21.6,46.0,1008.5,0.0,270.0,1.7
23.9,40.0,1007.4,0.0,270.0,1.4
26.3,34.0,1006.1,0.0,260.0,1.4
27.9,31.0,1005.2,0.0,260.0,1.5
28.7,26.0,1005.0,0.0,200.0,1.8
27.7,30.0,1004.9,0.0,210.0,2.0
25.5,40.0,1005.2,0.0,140.0,3.7
22.3,47.0,1005.6,0.0,110.0,3.3
20.4,52.0,1006.2,0.0,80.0,2.5
19.0,53.0,1006.2,0.0,100.0,3.6
18.2,55.0,1006.1,0.0,100.0,3.6
15.9,62.0,1006.0,0.0,90.0,2.7
13.2,70.0,1005.9,0.0,0.0,0.0
11.5,75.0,1005.5,0.0,0.0,0.0
10.5,78.0,1005.4,0.0,0.0,0.0
10.3,82.0,1004.8,0.0,130.0,1.4
9.2,84.0,1004.4,0.0,150.0,1.2
8.5,87.0,1004.0,0.0,140.0,1.1
8.1,88.0,1003.6,0.0,140.0,1.4
7.9,90.0,1003.6,0.0,130.0,1.2
8.0,90.0,1003.6,0.0,130.0,1.2
12.0,80.0,1003.9,0.0,0.0,0.0
19.1,57.0,1004.3,0.0,0.0,0.0
23.5,41.0,1003.7,0.0,0.0,0.0
26.2,34.0,1003.1,0.0,280.0,1.3
29.7,28.0,1002.1,0.0,300.0,1.2
31.0,22.0,1000.6,0.0,300.0,2.2
31.6,20.0,999.7,0.0,280.0,3.1
31.9,20.0,999.0,0.0,300.0,3.7
31.5,18.0,998.7,0.0,300.0,3.7
30.2,21.0,998.4,0.0,310.0,2.6
24.3,31.0,998.6,0.0,40.0,1.7
23.1,33.0,999.1,0.0,90.0,3.0
